title,category
 여친 살해  수능 만점 의대생  심  오늘   일  결론 검찰  사형 구형,Social
검찰   수사경쟁  벌이던  경찰  상대 수사 착수,Social
관저 문도 못 들어간 헌재 직원 받은 걸로 간주 ,Social
계속되는 수령 거부 헌재    일 입장 밝히겠다 ,Social
 변호인 없다  핑계 이르면 오늘  차 출석 통보,Social
 롯데리아 계엄  노상원  점집 운영했다  영적인 끼 있어 ,Social
 가방에 음식 막 넣더라  집회 선결제 점주들   먹튀  논란 해명,Social
 체포하라  언급 부인 민감 질문엔  나중에 ,Social
 영상    생일선물 경연대회  등장한 선물은 ,Social
또 쌓은  거짓 의 탑  끌어내라 한 적 없다 ,Social
 날짜 금액 방법 불명확   법원  무속인  건진법사   구속영장 기각,Social
서울 부산 전구간  중앙선 복선화 완료,Social
대법  조건부 정기상여금도 통상임금 포함 ,Social
 대통령  체포의  체 도 꺼낸 적 없다    거듭 주장,Social
 당신들 공갈에 이선균 사망  유흥업소 실장 전직 배우 잇단 실형,Social
윤 정권  방송장악 불법의 고리  끊어질 듯,Social
 윤 내란혐의  이첩 착수  차 소환 통보는 언제 ,Social
   국수본 국방부 조사본부 압수수색,Social
 대왕고래  시추 강행 포항 어민들  홍게 제철인데  분노,Social
 부 오늘의 주요뉴스,Social
 생물보안법안  연내통과 불발  바이오  너무 기대했나 ,Social
월급  억 천   만원   초고소득 직장인  내년 건보료 얼마일까,Social
   수사  공수처로 교통정리 민낯 드러낸  반쪽 수사권 조정 ,Social
 오늘날씨  출근길 추위 살짝 풀린다  아침 최저   도 전국 눈 비,Social
 집에서 고문  학폭에 세상 등진 중학생 유서 속 마지막 당부는 뉴스속오늘 ,Social
 이런 부탁 미안한데  코로나 용역업체서 뇌물수수 전 공무원 집유 확정,Social
아침 기온   도 안팎 밤부터 전국에 비 또는 눈 오늘날씨 ,Social
욕 먹어야  조회수 폭발  시청자 분노로 돈 쓸어 담는 방송인들 뉴 잡스 ,Social
 강남역 여친 살해  의대생 오늘  심 선고   사형 구형,Social
 현수막 폰트 무섭다 덜덜  이승환  구미콘서트 취소 요구한 보수단체에 일침,Social
 샷    친절함과 선의 믿자  집회  선결제 문화  잡음 넘어서나,Social
 강아지보다 못한 취급    살 학대 사망  태권도장 사건 판사의 분노,Social
 대통령 부부와 친분  공천장사  법원 판단은,Social
 옷장 속에 시신이   피해자 명의 대출까지 받은 살인마 오늘의역사 ,Social
 거지한테 무료 배식하는 거냐    집회  선결제 먹튀  논란 가게  억울함 호소,Social
 전교생    명  신안 섬마을서 서울대 의대 합격자 배출  경사났네 ,Social
초등생 아들 살해한 친모  생활고에 나도 죽으려고 했다 ,Social
검찰  국수본 압수수색 지휘부 소환  체포조 의혹  수사,Social
 식탐 많다  붕어빵  개 먹었다고 예비 시모에 혼난 여성  결국 파혼,Social
 여친 살해  수능 만점 의대생  심 오늘 결론 검찰은 사형 구형,Social
 무료 내시경  이대로는 위험  의사들이 결사 반대하는 이유  알고보니,Social
 가위바위보 내기 로 지적장애 학생    바다로 밀어 숨지게 한   대,Social
 대통령  변호사 선임계 제출 미루는 까닭은 수사 지연 목적   법조계에 물어보니     ,Social
 미활용  용지    만평  첩첩 규제에 기업 사람들 연천 떠나 ,Social
 단독   건진법사  영장 기각    검찰은 공천 청탁 관련자 진술 확보,Social
대법  조건부 정기 상여금도 통상임금   재계  경영 리스크 가중 ,Social
  부부 정치인들과의 친분 과시  명태균 이어  건진 게이트  열리나,Social
구속 피한  건진법사   무속 논란 으로 부각된  과의 인연,Social
 내란 수괴  부정한    체포지시 안해  주장 반대 증언 수두룩,Social
졸작 단편영화 같았던       내란  시나리오 준비만  년 ,Social
 단독  공천 대가로  억 받은 건진법사     유력 의원에 청탁  진술 확보,Social
  살 학대 사망  태권도장 관장에 판사  강아지보다 못하게 갖고 놀아  질타,Social
 날씨  전국 곳곳 눈 비 중부 미세먼지  나쁨 ,Social
 날은 춥고 술자리는 잦고   돌연사  주범 부정맥 주의보,Social
의사 복지사가 집 오자 입원 뚝 환자      만족  이 서비스,Social
 단독     거봐  부족하다니까 국회에     명은 보냈어야지 ,Social
 건진법사  영장기각한 판사  정치권에 돈 전달했다면  죄질 달라 ,Social
 단독   계엄 논의하냐  말 많던 국감 직후    사령관들 모았다,Social
 명령 따랐으니 무죄   계엄군 명령 거부한 제주  쉰들러리스트 ,Social
 열린 지퍼 사이로 사람 엉덩이가 보여요  여행용 가방 속 할머니 시신,Social
가족 모욕에 퇴사 요구까지      임원 갑질논란,Social
이번주 토요일에  눈 펑펑  일요일은  영하   도  한파,Social
 제 의 국회 봉쇄  막으려면   국회경비대  국회의장 지휘 받아야 ,Social
 단독     국회 투입 계엄군에   명이  명씩 데리고 나와라  체포 방법 지시,Social
여야 정쟁에 갇힌 고준위 특별법   원전 주민들  속 탄다 ,Social
 단독  법원   프로야구 단장 아들 학폭  인정  교육청  조치 없음  처분 뒤집어,Social
노상원  구속 뒤 첫 조사   민간인이 전차부대까지 쥐락펴락 ,Social
사람 많은 식당서 싸우던   대   국자 던지고 매운탕 날렸다,Social
 이름 나이 직업 모두 거짓말  허위신분으로 결혼한  사기꾼 남편  실체,Social
 전쟁 중에도 꿀잠   분 안에 잠든다는 미군 수면법 뭐길래,Social
수도권 미세먼지  나쁨  전국 대부분 비나 눈 오늘날씨 ,Social
불법 정치자금 수수 의혹  건진법사  구속영장 기각,Social
사건 명료 혐의 엄중 수사 경쟁   박근혜 수사 보다 빠른 이유,Social
용혜인  빠른  한덕수 탄핵 만이 국정 안정 ,Social
분당 평촌 산본에     채   기 신도시 이주주택 공급,Social
사르코지  판사 매수  유죄 확정 가택연금,Social
헌재    탄핵심판 서류  송달 간주  여부   일 결정 ,Social
수사는 거부하고   측  예고하는 내란 어딨나  체포의  체 도 안꺼내 ,Social
늘어나는 비혼    대   명중  명  싱글     년새    배로,Social
이화영  심도  쌍방울  이재명 방북비용 대납  인정,Social
법원  권태선 방문진 이사장 해임 취소해야 ,Social
 건진법사  국회의원 친분 과시하며 공천 미끼 돈 받아 ,Social
검찰   체포조 지원 의혹  국수본 간부  명 소환 방첩사 통화내역 조사 종합 ,Social
경찰 초동수사 부실 친동생 살해범  년 만에 징역  년,Social
나흘째 거부 결국 반송 헌재  지연 대책 강구,Social
 체포조  형사 동원 의혹 국수본 압수수색,Social
정신과 교수  국민  계엄 트라우마  호소  군인들은  도덕 손상  입어 ,Social
  교육 성과로  에스토니아  유럽 최고   교육 강국  됐다,Social
 아내 살해    국회의원 아들  항소심서도   년형  반성하는지 의문 ,Social
 의대     학년도부터 정원 감축 가능  법으로 추진,Social
 이화영과 공모 혐의  대북송금 재판     법관기피 신청,Social
이화영  심서도  쌍방울이 이재명 방북비용 대납  인정,Social
 나처럼 수학여행 못가는 학생 없게     년간 월급 쪼개 기부,Social
 측  체포의  체 도 안 꺼내  누가 회견 열고 내란 하나 ,Social
차 다니면 손님 돌아올까  신촌  차 없는 거리    년만에 해제,Social
검찰  국수본 압수수색 직후 간부 소환 통화내역 집중 추궁 종합 보 ,Social
아이유  진물 터지고 살 죽어   스키터증후군 뭐길래 ,Social
해고당하자 문서 지우고 절도에  인분 테러 까지   대  의 최후,Social
 건진법사  영장 기각    법사폰  파장 주목,Social
   경찰 국수본 수사기획조정관 담당관 소환 수 시간 조사 종합 ,Social
 법없이도 사는법 윤석열의 송달  이재명의 송달,Social
 체포의  체  자도 꺼낸 적 없어        내란 혐의 전면 부인,Social
강원도전역 맹추위 정전 단수 도로결빙 한파 피해 잇따라,Social
 뉴스 플러스   청사진 그린 도시개발  마을주민 삶엔 균열 생겼다,Social
민간인 노상원  선관위 작전 지휘했나,Social
   체포조  의혹 국수본 정조준     수사 무력화  반발,Social
   우종수 국수본부장 휴대전화 압수,Social
 내란 압수수색  막는 박종준 경호처장 재산   억 천만원 신고,Social
 의대증원 파장   집행정지  대법원 바라보는 의대생 미복귀는 요지부동,Social
 현장       한 분이 화환   개  헌재 둘러싼 탄핵 반대 화환  영상 ,Social
 전쟁 나는 거 아냐  이주민도  외국인 관광객도  계엄 쇼크 ,Social
공수처     수사 에 명운 걸렸다 인력 경험 걸림돌,Social
 사람을 찔렀어요  시누이는 왜 올케를 살해했나  그해 오늘 ,Social
대한민국 명장 명패서  윤석열  가린 흑백요리사 계엄 규탄 ,Social
 여친도 엄청 기대했는데  크리스마스 앞두고  만원 올린 예약 식당에  분통 ,Social
 쌍방울 대북송금  이화영   심도 유죄 징역  년 개월,Social
안창호 국가인권위원장 약   억 신고   월 고위공직자 재산 수시공개,Social
양종광 전 평안북도지사   억  퇴직자 중  위   재산공개 ,Social
 해도 너무하네  프러포즈 순간 훔친 도둑 영상 ,Social
 구제역 폭행  이근  항소심 벌금형    이런 일로 법정 오지 말라 ,Social
우종수 휴대폰 압색  수사 대상된 국수본,Social
빚 시달리고 직장 잃자    지적장애 아들 살해한 엄마,Social
공군부대서 군용트럭이 가로수 충돌  명 사망  명 의식불명,Social
  세 학대 사망  태권도 관장   무기징역 구형  납득 안돼  변호사 주장,Social
충주 공군부대서 군트럭  가로수 들이받아  명 숨지고  명 의식불명 종합 ,Social
이 시각 소방청 상황실,Social
유명 플랫폼 통해 앱 제작 맡겼더니 전국서 사기 피해 잇따라,Social
국정원  지난해 선관위 점검 당시  부정선거  여부 판단 못해  재확인,Social
 친정엄마는 돈 안준대요  시어머니만 챙기는  산후도우미 정부지원  규제 개선,Social
 녹취구성   측  대통령  할 말 많아 당당히 임할 것 ,Social
헌재 앞 모인 시민들  수취 거절    향해  파면하고 구속하라 ,Social
 롯데리아 내란 모의  노상원  자택에 점집 차려 활동했다,Social
  년 만에  통상임금  재정립    조건부 상여금 포함 ,Social
   부부 색칠놀이  비판 시민  용산어린이정원 출입 거부는  위법 ,Social
검찰  명태균  황금폰 서  통화 김여사 카톡 확보,Social
 황금폰  파일   만여 개 분석   명태균 측  홍준표  복당 부탁 ,Social
계속되는 수령 거부 헌재    일 입장 밝히겠다 ,Social
 체포하라  언급 부인 민감 질문엔  나중에 ,Social
 속보   건진법사  구속영장 기각    돈 받은 날짜 등 확인 안돼 ,Social
노상원  계엄 선포 사흘 전 김용현 만났다 드러나는 사전 모의 정황,Social
 쌍방울 대북송금  이화영  심도 실형    이재명 방북비 대납 ,Social
이재명  선거법   심 다음 달 시작   소송 서류 수령,Social
건진법사 영장 기각  법원  금전 수수 명확히 확인 안돼 ,Social
 햄버거 회동  노상원  민간인이자  역술인 이었다 여군 성추행 후 점집 차려,Social
우울증 앓던 엄마가 초등생 아들 살해  나도 따라가려 했다 ,Social
 학생들 잘못 아니다   모교 충암고에  풀빵  선물  누가 ,Social
법원   정치자금법 위반  건진법사 전성배 구속영장 기각,Social
공조본   햄버거집 계엄모의  전 정보사 대령 구속영장 신청,Social
총 들고 탄조끼도 착용한 군 병력  비상계엄  당시 양구군청 진입,Social
의대 증원 여파  연 고대 수시 합격자     등록 포기,Social
 측  체포의  체 자도 언급 안 해   명단 작성 지시 전면 부인,Social
공수처 이첩 반발 기류에   검찰총장 심야 서신  빌미 안 남겨야 ,Social
 차 소환 검토하는데 변호인 선임  아직    늦추기 전략 ,Social
여주 한전 도급 전기기사  도로공사 작업 중 추락사,Social
 롯데리아 계엄 모의  노상원은 보살이었다  줄서는 유명 점집 ,Social
 건진법사  전모씨 구속영장 기각,Social
홍준표  기회가 온다면 제대로 선거 치를 것    차기 대권 도전 시사 ,Social
  친분  건진법사  구속영장 기각  금전 수수 명확히 확인 안 돼 ,Social
 건진법사  전성배 구속영장 기각 법원  금전 수수 명확히 확인 안돼 ,Social
